entid,indName
a8393ddb217648649d9ce6516e01d057,金属表面处理及热处理加工
a83981ad12ed4762a37dbbb299c36f61,本册印制
a83ce7a6294d4610bdec78dfed282906,金属丝绳及其制品制造
a83f42fa0cc642b19934afdbbd50dc5f,隔热和隔音材料制造
a83ffb2065554528ad0188296231b725,塑料零件及其他塑料制品制造
a841e5fc829c4d43b16c64c6abb02ac7,其他建筑材料制造
a8432accfdb14dd99db38779fdecdc6e,其他人造板制造
a84340d081774884b3b341630473107b,汽车修理与维护
a847bc1199424648b61b5b95d906b322,塑料零件及其他塑料制品制造
a8499484deb241708086f548def7a211,胶合板制造
a84a65d67a8745b2b01c24203aeade50,其他家用纺织制成品制造
a84dd08a0d5f487cb0abe11448a61124,康复辅具制造
a84f7bb1d833416b97fedbfe8aa7d670,其他制鞋业
a851f51d8ecb41be89b2ec487f8a0c8b,其他未列明制造业
a858939429ad4db3a5c4825c0aef5975,木门窗制造
a8605a84a7bd40759ef7e0a11936e947,金属结构制造
a86109e4482744498e22b54b84fa10e7,其他建筑材料制造
a8613029a1a94a848e459bc51548f46f,其他未列明金属制品制造
a864059676c64014bec11329d7214557,塑料零件及其他塑料制品制造
a8651c6106374f56adc942f693c482b3,汽车零部件及配件制造
a86645b9c14842428c8d41f0fa4e5c8b,汽车零部件及配件制造
a8686d09c4ed4414bafe0f8a2e72bc3b,塑料薄膜制造
a868f32ea38b449fa76f628b48d7e770,黑色金属铸造
a86a95ea6459460b91531645c88dd3d8,其他皮革制品制造
a86c376e7e0945ebb53a9847dc73cc5a,建筑用石加工
a86ce10d93e341d4a9373a3254e1b632,其他专用设备制造
a86d733055494768919104f635cdf38a,其他电机制造
a86e6acff3654abaa4f8f35654222ec1,水资源专用机械制造
a86ed8affec044f78fa0b37cf0832132,污水处理及其再生利用
a86f632b212a46b5b3431803fbf216a5,自然生态系统保护管理
a86f88a6d86b4052b19b51fba611b4fd,胶合板制造
a86fedbe142d4bf3b2054280f2d7f1ef,其他橡胶制品制造
a8711ff339ca44e4866ae62360f5b972,建筑用石加工
a874f219c7fd49318f4f73d8aa6c9c35,金属门窗制造
a87639e944fa4d0db3b9a7e8636e6f12,炼焦
a878f2f8a5ce4467a3dd6fd5c1e0d051,金属结构制造
a87eae404cf444b0b5e4aa51b0df3349,锅炉及辅助设备制造
a8809b7e4fb84e16ade17ad26a848c76,其他人造板制造
a884f6a990da4f99b7e90dc89dfae1c3,汽车修理与维护
a886a84ab35b4c56bb975f2dd9ecbec6,汽车修理与维护
a887c804c74948eeb0328c98654056f3,环境保护监测
a88949da6034493db8504d2100f1644d,自然生态系统保护管理
a88c57c68e66400e8953dd38757f0ad4,综合医院
a88c586893f64d2e8946727239e45470,阀门和旋塞制造
a8923869e9f14db5a245d1f1190eded9,其他基础化学原料制造
a896f7bde52e4ba4aafed0ac78d71a57,黑色金属铸造
a897ddb98c054338b2792eae48b60bff,汽车零部件及配件制造
a89a6057f7df44968c9d7775b209f049,其他输配电及控制设备制造
a89bcc2d5d564fafbfe15a8247a52c01,环境保护监测
a89c04369efa4b8b815178efdd37e188,热力生产和供应
a89c0a823c4745fb9279d34da34c180b,污水处理及其再生利用
a89d3b1ee293440d8b4e87b241e1302d,橡胶板、管、带制造
a8a1cffdcffb4fe9be1370d02874b68d,金属表面处理及热处理加工
a8a33b60f26b48bb98a01a8f999df907,综合医院
a8a888f641b0456d8fc30203be7c2996,书、报刊印刷
a8aea57a22e74db99a6ca9e17e45693e,水泥制品制造
a8b03a38b99641bdabef62f2380ce69d,汽车零部件及配件制造
a8b26b02fc824c61967e2e753dbd6763,金属结构制造
a8b708966a1a4fd48a17f30d224000d0,塑料零件及其他塑料制品制造
a8b7fa6fd43d4171b9d8dacd86eb13a1,其他电子专用设备制造
a8b998936bac4e309132d698449cbfee,染料制造
a8ba2c7dfe83479c9a4b267d684e8329,塑料零件及其他塑料制品制造
a8bcefa1543844948e47fae3c6a0773a,书、报刊印刷
a8c0e94c798546b784aa350324706536,塑料零件及其他塑料制品制造
a8c3115f3dd745c8ac4cb0a059e3e7cf,玻璃纤维增强塑料制品制造
a8c4ac733f2c40e1899185448ca683f5,塑料零件及其他塑料制品制造
a8c57205591a43efac37092c9ced319d,金属成形机床制造
a8c5f5c998d64270bebe460276c66c1a,其他未列明服务业
a8c806b5d949479f849838506d3a4ef9,包装装潢及其他印刷
a8d32bc6c4894de19520d184db584955,金属结构制造
a8d367c7824447c39b5b03edb609f06f,耐火陶瓷制品及其他耐火材料制造
a8d451c0373f4ef493b5ed46734daef3,炼钢
a8d5ad805dd54eb2bfef56e9df7efc91,橡胶板、管、带制造
a8d8aba9795e4816beab4ccbcfe192c2,冶金专用设备制造
a8d9d8c3590646a886fb11580a8c57b8,其他纸制品制造
a8dac93823d14e3f972ac13bca3a2f5e,石棉制品制造
a8dcaa9b9b86425a9fe76f7af4d75e06,水资源管理
a8de62233f3f46fda9ea1202c8cb1d26,金属结构制造
a8de6d9dc3d84c66af9e0886c572ad34,汽车修理与维护
a8e05e809b1445cab0245d6694bd4c61,金属压力容器制造
a8e21de040e9459cb7feb50afb5c6403,汽车修理与维护
a8e323230a604daeb175c16ccec58162,其他电子器件制造
a8e32770e84e4a7c888c45a0e1ff6710,其他未列明服务业
a8e763e7b6c34a818e5632f9893dcbb3,汽车修理与维护
a8edd799481f46cba4d1de22b43c82e6,其他家具制造
a8f48f6d5d34410db2173bae84d4d691,滚动轴承制造
a8f4dbb769ef4070a669cf728a03c975,纸和纸板容器制造
a8f7cbda30114d4cb3e945add725899a,其他制鞋业
a8f91141eb524772baf2c82876c696af,汽车零部件及配件制造
a8fc3d8c0d184e08a5482e2901ee38c6,其他非金属矿物制品制造
a8fd617da3f24329b3e115cec89ee14d,机械零部件加工
a8fdde18f5b04d8986da1f1b89e5891a,汽车零部件及配件制造
a900dabff5d04e5dbe65116daccffde0,金属丝绳及其制品制造
a902f2e323db4910a8c9a24bee5403cd,紧固件制造
a90390d1606b42908da9f0c1d67e1275,人造纤维（纤维素纤维）制造
a90450be3233457ea66d8259565e09ba,手工具制造
a9048d029d1d4961b29f4166514a777f,金属结构制造
a90559bf481a43d89e9a7edcf61d118a,西药批发
a90668d4b5fe4235872018681c5ad272,涤纶纤维制造
a90a9e0290db492fa1897ab9b1b92ce9,其他医疗设备及器械制造
a90b3eaf6d37410aac5b360233c9cea7,黑色金属铸造
a90bb92fa2654ef39e6fff6539f5ae75,金属包装容器及材料制造
a90ca00c6b3e4300ba02d2bcff16e4b0,金属切削机床制造
a90d72ff14f74e73b7fec9ecf4e1a9f5,炼钢
a90eba40e5054211961342242ba3fbea,禽类屠宰
a910a9de89d948f8bddbc7fa3f152be0,有色金属铸造
a910ddfc5b9d49c3a377a895b9a7d117,其他未列明卫生服务
a9128d0198f74b329f6aa5d61d3e8865,其他橡胶制品制造
a914357012e542db911e78cbdcdc9590,瓶（罐）装饮用水制造
a915d230c6d2436b9d12ad4d3ae13023,黑色金属铸造
a91d4efbc78b4499bb5e778ac715a76b,其他未列明制造业
a91f368459eb4ef8a6d6bb6a852314dc,汽车零部件及配件制造
a92200f53a9640f8b8eea92f07586060,原油加工及石油制品制造
a922ecf07506403688821770349a2d9a,金属丝绳及其制品制造
a923499dfedb46bfac20f22524a7c8c3,其他专用化学产品制造
a92495777d3a4958869f170342d54401,化学试剂和助剂制造
a925f4f7dbd247aca3b84a77ba6fe05d,其他金属工具制造
a929af2c29e949f88cc064732588acfc,橡胶零件制造
a93120eb8c25481a9ad183bbf2b5c8ce,汽车修理与维护
a9334cf32fd346eeb52bb42c3a50350c,金属结构制造
a9340567b2744371954657c9c289dd74,橡胶零件制造
a93a2ec1b814450d83fc3a412d5bcf0b,其他未列明农副食品加工
a93a9fe459b1421a8308b2831df23a04,金属废料和碎屑加工处理
a93b07d02b1a44dfa2bfc56cbeb14e84,金属丝绳及其制品制造
a93d7390466643bc87d956a5bc851f00,石油钻采专用设备制造
a93e3b67de1749a09525c0c0752181f3,运动场地用塑胶制造
a93e3e8b36954313b6f5bb2d76024de5,阀门和旋塞制造
a94194b8e20342aca295ac00a2391303,其他未列明制造业
a9435e8ba6b94d9990a080768b42c265,建筑用石加工
a943de057ee04208bd4852cd13deb6ef,塑料零件及其他塑料制品制造
a9446b6c53804606a734434e7cbf97f7,其他未列明制造业
a94662c9b2754cee9bcc0bc1103b4169,其他电工器材制造
a9472bf7cd9c4d6baaf5faa7bcd334c0,汽车修理与维护
a94a93e6cf144df2bf79e937f5c32761,塑料薄膜制造
a94ee7c28c82411295f49e89255f9f3a,生物质能发电
a95032d8bac84fdfa629a3776ac423a7,水泥制造
a95199bc158543bc80786d599df59040,固体废物治理
a958c8af4c124fb5a22db888d792580d,自行车制造
a95b9d04bc73406bbef7baa7fb5a8be6,金属结构制造
a95c8d7d7fbc4e559428a85d67f1b197,黑色金属铸造
a95dba47737043a28c596c1979073811,其他乐器及零件制造
a95e3512970940bc90d852ef36528455,塑料板、管、型材制造
a96035bbdeae4617b605f968eae391ba,工程和技术研究和试验发展
a9608300cfb34316935d5c8bf6d4db3b,牲畜屠宰
a9662b159f144ba1bb12d8545e9bab71,非金属废料和碎屑加工处理
a9665aaf69084d14983a5cc8cba03177,其他输配电及控制设备制造
a966829cfda44b35aa3a5f13bb9a1329,农用及园林用金属工具制造
a96bf269f1e44bb3864e5e703c9e336f,其他日用杂品制造
a96bff5be51844c0950f869be6b9ebb7,其他纸制品制造
a96e0dea81fe4f1c941196ca34a53781,汽车修理与维护
a96fe9344793472b9d88bce33a9ef4dc,其他未列明金属制品制造
a970e1b974824f3faf24a0f0db49d08f,其他医疗设备及器械制造
a971af012a4245ba8d6be461841670b2,玻璃纤维增强塑料制品制造
a971e2b526e74eb0aed21d3ac79a838f,机械零部件加工
a979c470104b42c4ab016b542f427ad4,纺织面料鞋制造
a97a96ed3b3241ce93d85ae9e5fa6a3f,非金属废料和碎屑加工处理
a980419cedda4c6e9cf55ff6ab7f53d4,软木制品及其他木制品制造
a9807f560b2245e5b3d50c6c2f4f1240,日用塑料制品制造
a984690afbe948f3a9a8fede7bf89f99,木门窗制造
a988d884240c447c88901c43051f5706,胶合板制造
a988e224efd44ec0a81b24a95b751d58,改装汽车制造
a989c7592dbe4da6bd34bcc9c1162c2a,其他未列明制造业
a98d2e9f362e453385e6323ee249a6fd,综合医院
a98fa97e73d3436d9e5a9bd43d9c5429,木质家具制造
a991593e499943419285a5c8d7e9f592,其他未列明金属制品制造
a9917b1312dd4b189cd0d10ba6367d88,普通货物道路运输
a993f2f080624c6b97a13e349004559c,塑料人造革、合成革制造
a994469257da42fc9e97ab38195f9ca9,其他仪器仪表制造业
a994afa85c7041c3b89068a578eb76f4,汽车新车零售
a994c9628704434ba1863fea5d8dabc4,食用植物油加工
a995a564233e421cb2be59d86578ec75,其他未列明电气机械及器材制造
a9990003b088496fa0c2a85b60cccca4,汽车修理与维护
a99be182afe04700a42753717dceaac2,其他建筑材料制造
a99bf3030dd446e98b349d009770ee80,玻璃纤维增强塑料制品制造
a99ca1dc0b1242ae872dcf370bb4b95f,机械零部件加工
a99d4fc09a81434bb7482ec985954416,汽车修理与维护
a9a13ec7dd504fea9d3c7302956b0aa1,其他玻璃制品制造
a9a1e42dccb2418b8fda1ccda8357f49,其他橡胶制品制造
a9a2cbbdd71541d8872347f9358e0a1d,木质家具制造
a9a3d3209ad64506b783d0e7be8d70a2,其他纸制品制造
a9a658cf648c4baf99006b2f1cf7e6b3,胶合板制造
a9a771cf975c4bb8ba6dd4cd458cfb2d,金属工艺品制造
a9a80333f0fd400a9ed51c187cee0bfe,紧固件制造
a9ac07c8586f4801a4d9584de04d2c79,塑料板、管、型材制造
a9acb1538674408289f28d8bd1135a22,金属家具制造
a9ade66c324e4fcfa466b800e301cb23,机制纸及纸板制造
a9ae41aff01f436a8fc81a7d4dac4ca5,生物质能发电
a9af968799ea4c6a9c1779eb79eaca09,其他未列明电气机械及器材制造
a9b11d859a8446adbe7b2e1b6867b6b7,金属丝绳及其制品制造
a9b4da6e74324ae6aa6385a962011bf2,汽车修理与维护
a9b5343ee2f947b2a32584c102dc8a22,塑料包装箱及容器制造
a9b74a1a60434b28b5c5958ade042e46,塑料零件及其他塑料制品制造
a9ba07a4c8d54d94afef70fcdd68af01,汽车修理与维护
a9ba334a4b204259853b6484448ddb7e,机械零部件加工
a9c158cc09044e6eaef3de94329dc2dc,其他传动部件制造
a9c35c6d997a4678812eed8e7c52c82e,玻璃纤维及制品制造
a9cc92e7a0104e5f9f2adce0b89a3c56,其他调味品、发酵制品制造
a9cf72c5723d4411b0aaaea839220a8e,环境保护专用设备制造
a9cfd62dcc6e46f798b47808d23ea073,塑料板、管、型材制造
a9d2ec69b4bb4e318384ddce326b109d,机动车燃油零售
a9d4c9d8a5004a2a938ee0e449c8ca26,泡沫塑料制造
a9d815e953c94d4bba67c77c50859a74,塑料零件及其他塑料制品制造
a9d87f89d1454456817de9c2806f30ee,汽车修理与维护
a9d91deb0fee4d3cae51bde7eb408c58,其他未列明制造业
a9dd28f4e3f84f60b687d07f0ee6c946,装订及印刷相关服务
a9de3d482d474b63b1c8cd5d7bf165e2,其他农业
a9e0b7c73159418881a89373efef6f87,汽车修理与维护
a9e37993d5164dff8c84518d942d7e87,包装装潢及其他印刷
a9e5c319998a4477821f21270eaa0ef6,皮革鞣制加工
a9e6fe58e43042c284a7300413bb954b,环境保护专用设备制造
a9e8fff7b71341efb8b95462761601ff,金矿采选
a9ea1aa76c8e498995b59faf9ddf0749,初级形态塑料及合成树脂制造
a9ebcc704f3c4205852eb4df1a7b658d,其他金属制日用品制造
a9ebdd55326e42d88a99d1e832aea080,汽车零部件及配件制造
a9edf81822b54e78a979b547055f58e5,铁路专用设备及器材、配件制造
a9f4035b2017436993d8cb7afde30be6,木质家具制造
a9f41a9a3d0440b09a154745733511d2,有机肥料及微生物肥料制造
a9f5ee9b86a64809b17ab4b536302b02,危险废物治理
a9f61cef38b24b4d9c2b94a06d2fe061,其他制鞋业
a9f738712e154ca88a1ded29795e2dc3,其他未列明制造业
a9fbe12b7de947549d34d96bd73b7701,其他调味品、发酵制品制造
a9fc938ffda94ac28ad73a2c143bc7b6,石灰和石膏制造
a9fcb873ccfd4dd6a84f69776e50dfca,其他未列明建筑业
a9ff405b48d14ffe867e964a67e70d87,纸和纸板容器制造
aa02f48bcc414137b53262f350cf98ed,其他未列明通用设备制造业
aa06db4ad86e46f3958874596d3fc8d4,电线、电缆制造
aa081e72701d492f8359afd686c3da79,其他橡胶制品制造
aa13fc8e655942e589a132f06224e4dd,铸造机械制造
aa150e0146ad4f05a7508d996a40ba87,其他调味品、发酵制品制造
aa1604b1dd7842dc95a9efcf111cf3dc,塑料零件及其他塑料制品制造
aa17f6009c0648d6bf1ca866ca56bdf0,汽车修理与维护
aa1c2c91c99a4d889931548bad3b77db,包装装潢及其他印刷
aa1d211f7d1a44319fb445c8af327337,其他未列明畜牧业
aa20942a3547415c8f352c9f67478ca7,汽车修理与维护
aa20eefb348f49899f5ccda0b2ad81e8,包装装潢及其他印刷
aa22d021c87f4ad8aff9b70390771986,其他未列明制造业
aa237cd9a01e45058c755a135d21d440,皮革鞣制加工
aa25ee1f7de141848c5f0fff359c056e,非金属废料和碎屑加工处理
aa26665b56834bebadf20bb4116613ba,防水建筑材料制造
aa2dd2583e254cd3a7217047243dc648,其他航空航天器制造
aa3219ea560245b287eb8a6af87c8130,包装装潢及其他印刷
aa34b47028934ec6b8e60152350036c0,滚动轴承制造
aa374be88cce43c0b503d0186a3c79b7,汽车零部件及配件制造
aa39d883bf75476e95caa6df90ea408f,汽车修理与维护
aa3b182f86ae47a68c3482542923be3a,塑料丝、绳及编织品制造
aa4094354b454de3abb8685d208c3293,塑料板、管、型材制造
aa4558e7f5764ad693b58e025cbb7247,金属废料和碎屑加工处理
aa46c24f04cc4602b7431aa5d6d53c25,中药饮片加工
aa491aaa4f36442b8efa5911b02a17b8,汽车新车零售
aa4a64e507584f4b8efe14ab83001277,其他房屋建筑业
aa4a9bd99ead4335a52ad2ace19a5b95,环境保护监测
aa4c43d774f54a1289387018921e308e,木质家具制造
aa4f663ad28c4c0893fa170f6ec5335d,有色金属铸造
aa4fd87c82f549c9a251ad15e0ecb2e3,运动场地用塑胶制造
aa4ffcca556d443fb7158fc1e6c10d80,其他纸制品制造
aa52d97b276741fabc34d483d3fc1d95,电子专用材料制造
aa553d9985354dfd8afda3cbd818d5d8,纺织面料鞋制造
aa55780e594d41c3b0cc828eaa9ce410,阀门和旋塞制造
aa5ad318ba0241f18063976b0a69af5b,专项化学用品制造
aa5c50acf2544a61aecc53b2a48a6f1b,水泥制品制造
aa5dfc552d754fd2b6081001e387f1c4,牲畜屠宰
aa6929d107e14845ace91cbad33a760f,汽车修理与维护
aa695b25f3794b7999fe8ff6a7a9f657,牛的饲养
aa697439f4484180a6c83e808222fa85,塑料零件及其他塑料制品制造
aa6a3fe0eb334438af4f503963d06eef,其他玻璃制品制造
aa6f2e08e4b34867b3ada1b6941faa3e,其他未列明食品制造
aa6f69f7f2a24e439ef8b4bc82a30b14,齿轮及齿轮减、变速箱制造
aa6fb7dd5e7649cd94cb7069d8a8d625,黑色金属铸造
aa708022ed1b48c5adbcdd1df5c3cb7f,专项化学用品制造
aa710108788449e880e72d9ca562d049,其他方便食品制造
aa728027ed6540f6a0358614dc684c46,橡胶板、管、带制造
aa730348c1b0427090e505a34af62bdc,塑料零件及其他塑料制品制造
aa7314e8a0484c418ab50b60cbe5d0a6,橡胶零件制造
aa7390ec8f274b2d8a92ea7d84e60ec0,非金属废料和碎屑加工处理
aa7561541cdd4778ab0729605b143b88,塑料丝、绳及编织品制造
aa79aa27714942429e16fa8aaff66853,其他未列明金属制品制造
aa7f6bb669d744c2a7d72ce2ea540034,皮鞋制造
aa90519ac82c4594b292b7fbb7bb8e6e,玻璃纤维及制品制造
aa93912e83374a8eb9c6c098a3872218,耐火陶瓷制品及其他耐火材料制造
aa9539a45be1402e91cdf66aef6fbaab,雕塑工艺品制造
aa97778312aa42f492a0eedb602a80af,危险废物治理
aa9939a747954c72affc8888824b1b5b,其他建筑、安全用金属制品制造
aa9aab8df9a6419c83eb60c99210d30b,塑料板、管、型材制造
aa9ceef22e4344c5afe6a204888c69a2,其他未列明制造业
aa9cfa3c79244075b31ba2c6b6b60e9f,有机化学原料制造
aa9d38b5f1e24e8e99e1a8ec9ad4d958,阀门和旋塞制造
aa9ea010bf7e46d79771282904536617,泵及真空设备制造
aaa0b989f38345c788132e83fcc35beb,金属门窗制造
aaa1d6a4ae9f435fb3d2099a2604dfe6,其他金属制日用品制造
aaa69e072632423d8a766d54790998f5,金属结构制造
aaa7c625fde04dada409f12e9503ca0c,水果和坚果加工
aaa9410d2ae745709c5381bd4bb70cd3,机械零部件加工
aaa9755034fa47d5ae6ae76c35aa60e1,木质家具制造
aaafc03499d64fa5bd078598be50dd9b,木质家具制造
aab5c70d1e6945d4b6ed8181db4e8de2,塑料零件及其他塑料制品制造
aab9e99d4d144e558ed8f0a62a0797de,水泥制造
aaba3e3f5a1b474cac042c8e3df14774,金属结构制造
aaba653368424b44a18fcf33f3c3cc78,毛染整精加工
aaba9d5a6a1c415fa4a6ec1e51ad074c,纸和纸板容器制造
aabad3564b4d44c79b0e43c55e17ce5c,金属切割及焊接设备制造
aabbe573a93743e4a146458ce4b0ba60,钢压延加工
aabeaa9f68304fd4a1c9ca88bc026cba,铁合金冶炼
aac305edab4c451f8e9b4fbfe3afe91b,塑料板、管、型材制造
aac3159a9105469c931349d458b91926,机械零部件加工
aac47e34a07b45b88232b30cf72af53b,纺织面料鞋制造
aac94b872e36425ab0e0354dad072bad,涤纶纤维制造
aacd6d29c6a24b7688b56b779887a2f4,水果和坚果加工
aacdaacaa068427fb059756655a2ba54,泡沫塑料制造
aacf469ddd6348899052bae5b734ad35,绝缘制品制造
aad39d2e94e54e73b53f267d906284ff,汽车零部件及配件制造
aad44e0fcb5e409b96d765389d051717,塑料零件及其他塑料制品制造
aad5001625f84fdcbd11ffa02986e01a,衡器制造
aad76ab8ee8748bb90c2dc75d3e22af0,金属表面处理及热处理加工
aad935846f9c4e4a96c998c6a9d8848e,包装专用设备制造
aadb76c451b2434481c4dfe9a1b3ca4b,其他制鞋业
aadc3757d99b4369a73becaf68baf175,纸和纸板容器制造
aaddae83f61f4bf0b515d81c83ab8d14,环境保护专用设备制造
aadfe126821c46bf845fbf5cc15f0f4a,其他非金属矿物制品制造
aae204f791b64ee7a1a23b8690947cc3,紧固件制造
aae3955a05ee418eabc21ee1d7f6222a,木制容器制造
aae458bd7b924c7ba5e634a7a13e02e2,有机化学原料制造
aae57c06c02c459eaadf3e0e61eb899b,塑料薄膜制造
aae9051cbcc54790b59daa6d56945669,服饰制造
aaebf171ee9b412d82fffb84357e7234,其他未列明通用设备制造业
aaecbae686f141b8b1871d1fc9067a09,塑料板、管、型材制造
aaf25fbe6fb74e0da81a89473c5cbc59,铁矿采选
aaf2e6ce454c460389c1869c8719315d,塑料板、管、型材制造
aaf336d77fa2450db0f0a5a6d8c30cf3,环境卫生管理
aaf3d3e89d554ede8f07c56a441fe6bd,服饰制造
aaf3f360b00e47ae9d9794dc0da5e4e1,其他体育用品制造
aaf5769b15b343e6ac33b414afeace5e,中药饮片加工
aaf81cf67269429d857692ff18dc293b,耐火陶瓷制品及其他耐火材料制造
aafb61d7d0da421a9223557afea5a28b,金属门窗制造
aafd53d4a4ed456e8006977213a64e57,其他产业用纺织制成品制造
ab02281c97fa4f39b340e81a609e17af,油气仓储
ab0244e77f5d4ffda55c3b57993d2205,其他未列明服务业
ab03a2f518a64848ab3d014193e215db,电工机械专用设备制造
ab04f3fa5979438bbf81c95a836f9a30,汽车零部件及配件制造
ab054ae68d3948b09889e016daab6090,康复辅具制造
ab05d0f818f84330acaa99c3475a450d,软木制品及其他木制品制造
ab098b2f2371499094b9d68b99c4487f,建筑用石加工
ab0d11b412684a49aea91dc74240e9da,包装装潢及其他印刷
ab0f2b7a3d954a3e93f3771af2ddbc54,金属丝绳及其制品制造
ab1b337f5cb248f4aab12a3f7056fed9,其他制鞋业
ab1c7b252dac434b909be7c3742664f2,危险废物治理
ab1c8120c2dd4d1383e92708d8e05373,汽车修理与维护
ab1c8943162c46dfb5979ad1a7595a49,日用塑料制品制造
ab1e45f47eb440c2b4d8e84351a40a70,其他采矿业
ab1ecbafdc0648cf8a921e0b242d06dd,其他未列明金属制品制造
ab1f4840f063445696a5a3afb6de8d56,木门窗制造
ab220d6ea04b464ab6de20a40066f7c6,塑料薄膜制造
ab2502254a8246e9af9aaec907954f9e,汽车修理与维护
ab26341e82794c1d8a25cf4cae1a4f13,雕塑工艺品制造
ab268d1e4be14a63a3155ea784572ad5,塑料丝、绳及编织品制造
ab28c3b914774c72aae95059ac8603b6,汽车零部件及配件制造
ab2c6fa9995c404ba0113a97102eb8fd,塑料零件及其他塑料制品制造
ab3d0ff6bfb54a0ab8fcfe55e890e841,水污染治理
ab3db492bece4e50a8c08a2ac9a5aad6,其他未列明建筑业
ab41108312d94f4f8821a471f1245640,其他橡胶制品制造
ab447e26b9fd4eb4939cdb4661f07fed,木质家具制造
ab470437119744e99ff6167fe3af17a9,金属丝绳及其制品制造
ab47a65634f8435990dddd2b0aa4120a,金属丝绳及其制品制造
ab48b1826cd44091aeccc40a112735a1,方便面制造
ab48f5cadc9246578453700e85d67340,危险货物道路运输
ab495ce9c08643db91b94978cf957106,纺织面料鞋制造
ab4c2f1ca8424c6d8a8ee5d5f60b07d2,其他危险品仓储
ab4c7d3027554b82b2aaff84ee3d1a29,其他电子器件制造
ab4f469d81214de7a430588bccd891ef,汽车零部件及配件制造
ab4f7c6af4f74ae68e707bebdf356a14,塑料薄膜制造
ab5067219b5b428f9db25138240597ba,金属家具制造
ab542e2bb26848788d3d84996b1878a4,原油加工及石油制品制造
ab553ffd751d424d9cce1371165862f7,其他未列明通用设备制造业
ab563c83bf984997a7df54b057157bda,橡胶零件制造
ab56efe200714806948cf4a6c5039f17,其他未列明制造业
ab58120b787149618f7da6291121331b,包装装潢及其他印刷
ab60a018e28649bf9f96e60c4e9ddc9e,变压器、整流器和电感器制造
ab696901c3224a57ade421d16164bcda,非织造布制造
ab69d4db66004ad29df91ffe3dbccaa0,密封用填料及类似品制造
ab6c878f00f34a10a08214f2f4cd0ff3,其他金属加工机械制造
ab6dc737b1574b889df6dd4d73be08d1,其他传动部件制造
ab7082c242144f9fa4d51312eb9688f1,汽车修理与维护
ab7e6565c2674bf0b3d3d90908625074,纺织面料鞋制造
ab7f3ba9a0204291ac526a3f862df4b3,金属表面处理及热处理加工
ab7f9e5cd7fe4cce97dd3068fb46cdd9,汽车修理与维护
ab85a4f0a2f44daabb2033e734a611cf,其他未列明通用设备制造业
ab86602b82754ecb8f92d6e4f2f03c53,包装装潢及其他印刷
ab88201c74fc49858e6fdc61d78fe66a,公共建筑装饰和装修
ab8ba81eec96448b8fb014bed40ff922,交通及公共管理用金属标牌制造
ab8eef5a321f4931ab14296a40fe3f6a,汽车修理与维护
ab938c15d58a45a184387607ec1870aa,非食用植物油加工
ab9529a767a14a9981c739f4144e7086,其他房屋建筑业
ab998476b74840e7be429c3d9869cd36,其他产业用纺织制成品制造
ab99b4ae5d614fdc863974d6897f9e57,玻璃纤维增强塑料制品制造
ab9c0414e4c44e08835fc12714cb0c18,其他体育用品制造
ab9cd428d9024eeb907c386f9c6004f8,本册印制
ab9cdaaa1b5f4c2fa6f58d31794f6d57,原油加工及石油制品制造
ab9d622925cb49d0a7906efe745fb280,包装装潢及其他印刷
aba313dd9e2942469b2dc2832c2731b7,汽车修理与维护
aba4042db3604d779a8434a5ce035b50,塑料包装箱及容器制造
aba9d5156eee4d0d9e6659338b5e3cda,铁合金冶炼
abaaa7da805f4df6bd0f81bc24f1416e,其他纸制品制造
abaffa6f97a445db8d2a06c0e52af992,非金属废料和碎屑加工处理
abb54a7bca4d45d5a8b65ff9893c901c,其他机织服装制造
abb65259d52e441fa41bf7e26441c325,铸造机械制造
abbbf184c95c4ab58232ab306a7624ac,水泥制造
abbc38e6b2a94750a1a93f219e458308,金属结构制造
abbe975b9eba49fda037fbbc701a1c6e,其他专用设备制造
abbfaf33b20947c2a546a935ab80f818,汽车修理与维护
abc693b67b4b49518b88313f10b9a824,汽车修理与维护
abcd029838b6442387843d49bf2f2c0e,玻璃纤维及制品制造
abcd84946bae46e8b5d17d9793eff915,自行车制造
abd5b6d3afa54350a86960fa94b71999,汽车零部件及配件制造
abd79bc72aaa4af09ded5aebe1f49ea6,非金属废料和碎屑加工处理
abda5885332a49c79d5df272f8dd40e7,黑色金属铸造
abdb3d96e3204a2581c81cebde03aa1d,其他电子器件制造
abe27f2cedd74dc5b96f7d75f3229afd,其他制鞋业
abe99efadd94450ca0befa803e8f3280,生物质能发电
abe9db3132d4480b92e614611a4029dd,其他非金属矿物制品制造
abea7d38696544e885359b9fc33861c5,油气仓储
abec9beca7a44f0db0b73f52517a6ca7,金属门窗制造
abecaa15559b409d80f4e48b3f0f1bfc,固体饮料制造
abf10450692a4b35bdd06a030f16e942,塑料零件及其他塑料制品制造
abf15011a83b40acb83f7e8d2e81e859,金属表面处理及热处理加工
abf6c042a3b5486a99124facd3dc24a0,其他建筑材料制造
abf9310159cf46e7ab17a0ff1d1dbb1e,塑料零件及其他塑料制品制造
abfdaa031a274a07b35944fba4edec37,日用及医用橡胶制品制造
ac04352254e445eeb14fc5195ac55517,塑料薄膜制造
ac05a93c1df2460d9e42d8ad0cf01434,建筑用木料及木材组件加工
ac07deb3bfdd45f292e8143a35dde829,其他未列明制造业
ac083a43da924532bc7883835e3c56d3,其他未列明制造业
